MES_ANO,ESTADO,VALOR REVENDA (R$/L)
2020-02,RORAIMA,4.21175
2020-02,SANTA CATARINA,4.37925
2020-02,SAO PAULO,4.37425
2020-02,SERGIPE,4.69225
2020-02,TOCANTINS,4.75925
2020-03,ACRE,4.89975
2020-03,ALAGOAS,4.60525
2020-03,AMAPA,3.74275
2020-03,AMAZONAS,4.67775
2020-03,BAHIA,4.608750000000001
2020-03,CEARA,4.57975
2020-03,DISTRITO FEDERAL,4.3454999999999995
2020-03,ESPIRITO SANTO,4.42125
2020-03,GOIAS,4.5635
2020-03,MARANHAO,4.343
2020-03,MATO GROSSO,4.67275
2020-03,MATO GROSSO DO SUL,4.52175
2020-03,MINAS GERAIS,4.699
2020-03,PARA,4.5995
2020-03,PARAIBA,4.13175
2020-03,PARANA,4.2505
2020-03,PERNAMBUCO,4.35925
2020-03,PIAUI,4.577500000000001
2020-03,RIO DE JANEIRO,4.97725
2020-03,RIO GRANDE DO NORTE,4.56025
2020-03,RIO GRANDE DO SUL,4.569
2020-03,RONDONIA,4.586
2020-03,RORAIMA,4.15575
2020-03,SANTA CATARINA,4.3267500000000005
2020-03,SAO PAULO,4.3134999999999994
2020-03,SERGIPE,4.5375
2020-03,TOCANTINS,4.70325
2020-04,ACRE,4.6042000000000005
2020-04,ALAGOAS,4.2604
2020-04,AMAPA,3.2274000000000003
2020-04,AMAZONAS,4.4318
2020-04,BAHIA,4.2706
2020-04,CEARA,4.2816
2020-04,DISTRITO FEDERAL,3.7334000000000005
2020-04,ESPIRITO SANTO,3.9564
2020-04,GOIAS,4.1213999999999995
2020-04,MARANHAO,4.064
2020-04,MATO GROSSO,4.1382
2020-04,MATO GROSSO DO SUL,4.1614
2020-04,MINAS GERAIS,4.2986
2020-04,PARA,4.247199999999999
2020-04,PARAIBA,3.8224000000000005
2020-04,PARANA,3.7662
2020-04,PERNAMBUCO,3.9705999999999997
2020-04,PIAUI,4.1366
2020-04,RIO DE JANEIRO,4.6288
2020-04,RIO GRANDE DO NORTE,4.1488
2020-04,RIO GRANDE DO SUL,4.1495999999999995
2020-04,RONDONIA,4.2788
2020-04,RORAIMA,3.8048
2020-04,SANTA CATARINA,3.968
2020-04,SAO PAULO,3.9294
2020-04,SERGIPE,4.2418
2020-04,TOCANTINS,4.2734000000000005
2020-05,ACRE,4.3185
2020-05,ALAGOAS,3.90275
2020-05,AMAPA,2.99275
2020-05,AMAZONAS,4.271
2020-05,BAHIA,3.87
2020-05,CEARA,3.8754999999999997
2020-05,DISTRITO FEDERAL,3.5785
2020-05,ESPIRITO SANTO,3.72825
2020-05,GOIAS,3.81975
2020-05,MARANHAO,3.8600000000000003
2020-05,MATO GROSSO,3.762
2020-05,MATO GROSSO DO SUL,3.9125
2020-05,MINAS GERAIS,4.016249999999999
2020-05,PARA,4.02625
2020-05,PARAIBA,3.532
2020-05,PARANA,3.48425
2020-05,PERNAMBUCO,3.74875
2020-05,PIAUI,3.9475
2020-05,RIO DE JANEIRO,4.37125
2020-05,RIO GRANDE DO NORTE,3.771
2020-05,RIO GRANDE DO SUL,3.79675
2020-05,RONDONIA,4.03975
2020-05,RORAIMA,3.58675
2020-05,SANTA CATARINA,3.72075
2020-05,SAO PAULO,3.684
2020-05,SERGIPE,3.919
2020-05,TOCANTINS,3.972
2020-06,ACRE,4.49625
2020-06,ALAGOAS,3.96925
2020-06,AMAPA,3.14
2020-06,AMAZONAS,4.295
2020-06,BAHIA,4.163
2020-06,CEARA,4.013
2020-06,DISTRITO FEDERAL,3.8522499999999997
2020-06,ESPIRITO SANTO,3.89025
2020-06,GOIAS,3.95
2020-06,MARANHAO,3.836
2020-06,MATO GROSSO,3.8865000000000003
2020-06,MATO GROSSO DO SUL,4.0125
2020-06,MINAS GERAIS,4.0962499999999995
2020-06,PARA,4.0855
2020-06,PARAIBA,3.684
2020-06,PARANA,3.6647499999999997
2020-06,PERNAMBUCO,3.97675
2020-06,PIAUI,4.26025
2020-06,RIO DE JANEIRO,4.4875
2020-06,RIO GRANDE DO NORTE,4.05475
2020-06,RIO GRANDE DO SUL,3.92425
2020-06,RONDONIA,4.034
2020-06,RORAIMA,3.667
2020-06,SANTA CATARINA,3.866
2020-06,SAO PAULO,3.78775
2020-06,SERGIPE,4.038
2020-06,TOCANTINS,4.125249999999999
2020-07,ACRE,4.8096
2020-07,ALAGOAS,4.3058
2020-07,AMAPA,3.3722000000000003
2020-07,AMAZONAS,4.018800000000001
2020-07,BAHIA,4.3796
2020-07,CEARA,4.194599999999999
2020-07,DISTRITO FEDERAL,4.0466
2020-07,ESPIRITO SANTO,4.065
2020-07,GOIAS,4.1186
2020-07,MARANHAO,4.015000000000001
2020-07,MATO GROSSO,4.1171999999999995
2020-07,MATO GROSSO DO SUL,4.206799999999999
2020-07,MINAS GERAIS,4.2492
2020-07,PARA,4.2254
2020-07,PARAIBA,3.9339999999999997
2020-07,PARANA,3.9525999999999994
2020-07,PERNAMBUCO,4.1936
2020-07,PIAUI,4.262
2020-07,RIO DE JANEIRO,4.5964
2020-07,RIO GRANDE DO NORTE,4.4602
2020-07,RIO GRANDE DO SUL,4.1674
2020-07,RONDONIA,4.175
2020-07,RORAIMA,3.7942
2020-07,SANTA CATARINA,4.103199999999999
2020-07,SAO PAULO,3.928
2020-07,SERGIPE,4.2198
2020-07,TOCANTINS,4.3698
2020-08,ACRE,4.9430000000000005
2020-08,ALAGOAS,4.443333333333333
2020-08,AMAPA,3.4736666666666665
2020-08,AMAZONAS,3.9803333333333337
2020-08,BAHIA,4.455
2020-08,CEARA,4.354333333333333
2020-08,DISTRITO FEDERAL,4.177
2020-08,ESPIRITO SANTO,4.177333333333333
2020-08,GOIAS,4.429
2020-08,MARANHAO,4.148333333333333
2020-08,MATO GROSSO,4.280333333333334
2020-08,MATO GROSSO DO SUL,4.330333333333333
2020-08,MINAS GERAIS,4.382000000000001
2020-08,PARA,4.344666666666667
2020-08,PARAIBA,4.088
2020-08,PARANA,4.0360000000000005
2020-08,PERNAMBUCO,4.333666666666667
2020-08,PIAUI,4.490333333333333
2020-08,RIO DE JANEIRO,4.719333333333333
2020-08,RIO GRANDE DO NORTE,4.502
2020-08,RIO GRANDE DO SUL,4.232
2020-08,RONDONIA,4.184666666666666
2020-08,RORAIMA,3.8703333333333334
2020-08,SANTA CATARINA,4.131666666666667
2020-08,SAO PAULO,4.007000000000001
2020-08,SERGIPE,4.398
2020-08,TOCANTINS,4.539000000000001
2020-10,ACRE,4.979
2020-10,ALAGOAS,4.55
2020-10,AMAPA,3.6895
2020-10,AMAZONAS,4.02
2020-10,BAHIA,3.9965
2020-10,CEARA,4.531000000000001
2020-10,DISTRITO FEDERAL,4.490500000000001
2020-10,ESPIRITO SANTO,4.119999999999999
2020-10,GOIAS,4.824999999999999
2020-10,MARANHAO,4.2805
2020-10,MATO GROSSO,4.4704999999999995
2020-10,MATO GROSSO DO SUL,4.503
2020-10,MINAS GERAIS,4.4935
2020-10,PARA,4.464
2020-10,PARAIBA,4.237
2020-10,PARANA,4.1
2020-10,PERNAMBUCO,4.3785
2020-10,PIAUI,4.4365
2020-10,RIO DE JANEIRO,4.8055
2020-10,RIO GRANDE DO NORTE,4.6925
2020-10,RIO GRANDE DO SUL,4.415
2020-10,RONDONIA,4.575
2020-10,RORAIMA,4.1555
2020-10,SANTA CATARINA,4.212
2020-10,SAO PAULO,4.2059999999999995
2020-10,SERGIPE,4.6965
2020-10,TOCANTINS,4.882
2020-11,ACRE,4.9755
2020-11,ALAGOAS,4.5325
2020-11,AMAPA,3.68325
2020-11,AMAZONAS,3.9387499999999998
2020-11,BAHIA,4.404
2020-11,CEARA,4.50675
2020-11,DISTRITO FEDERAL,4.497999999999999
2020-11,ESPIRITO SANTO,4.24475
2020-11,GOIAS,4.7235
2020-11,MARANHAO,4.246
2020-11,MATO GROSSO,4.475
2020-11,MATO GROSSO DO SUL,4.5120000000000005
2020-11,MINAS GERAIS,4.497999999999999
2020-11,PARA,4.41525
2020-11,PARAIBA,4.21475
2020-11,PARANA,4.1850000000000005
2020-11,PERNAMBUCO,4.4079999999999995
2020-11,PIAUI,4.42925
2020-11,RIO DE JANEIRO,4.8495
2020-11,RIO GRANDE DO NORTE,4.71225
2020-11,RIO GRANDE DO SUL,4.52925
2020-11,RONDONIA,4.5695
2020-11,RORAIMA,4.14775
2020-11,SANTA CATARINA,4.30675
2020-11,SAO PAULO,4.18725
2020-11,SERGIPE,4.62
2020-11,TOCANTINS,4.79675
2020-12,ACRE,5.0578
2020-12,ALAGOAS,4.672
2020-12,AMAPA,3.7531999999999996
2020-12,AMAZONAS,4.2802
2020-12,BAHIA,4.4808
2020-12,CEARA,4.7202
2020-12,DISTRITO FEDERAL,4.5882
2020-12,ESPIRITO SANTO,4.3922
2020-12,GOIAS,4.7682
2020-12,MARANHAO,4.4308
2020-12,MATO GROSSO,4.5348
2020-12,MATO GROSSO DO SUL,4.5772
2020-12,MINAS GERAIS,4.587000000000001
2020-12,PARA,4.5068
2020-12,PARAIBA,4.4816
2020-12,PARANA,4.1924
2020-12,PERNAMBUCO,4.6209999999999996
2020-12,PIAUI,4.5838
2020-12,RIO DE JANEIRO,4.9270000000000005
2020-12,RIO GRANDE DO NORTE,4.8118
2020-12,RIO GRANDE DO SUL,4.6178
2020-12,RONDONIA,4.6282
2020-12,RORAIMA,4.2598
2020-12,SANTA CATARINA,4.402
2020-12,SAO PAULO,4.2256
2020-12,SERGIPE,4.5668
2020-12,TOCANTINS,4.854
2021-01,ACRE,5.13325
2021-01,ALAGOAS,4.7815
2021-01,AMAPA,3.923
2021-01,AMAZONAS,4.49175
2021-01,BAHIA,4.691
2021-01,CEARA,4.75325
2021-01,DISTRITO FEDERAL,4.73525
2021-01,ESPIRITO SANTO,4.63325
2021-01,GOIAS,4.80575
2021-01,MARANHAO,4.58525
2021-01,MATO GROSSO,4.57325
2021-01,MATO GROSSO DO SUL,4.70825
2021-01,MINAS GERAIS,4.7055
2021-01,PARA,4.671250000000001
2021-01,PARAIBA,4.684
2021-01,PARANA,4.32225
2021-01,PERNAMBUCO,4.64675
2021-01,PIAUI,4.7524999999999995
2021-01,RIO DE JANEIRO,5.0127500000000005
2021-01,RIO GRANDE DO NORTE,4.92975
2021-01,RIO GRANDE DO SUL,4.74275
2021-01,RONDONIA,4.78175
2021-01,RORAIMA,4.3875
2021-01,SANTA CATARINA,4.522
2021-01,SAO PAULO,4.33225
2021-01,SERGIPE,4.678
2021-01,TOCANTINS,4.931
2021-02,ACRE,5.4815000000000005
2021-02,ALAGOAS,5.0595
2021-02,AMAPA,4.24725
2021-02,AMAZONAS,4.8565000000000005
2021-02,BAHIA,5.072
2021-02,CEARA,5.0795
2021-02,DISTRITO FEDERAL,5.09875
2021-02,ESPIRITO SANTO,4.9502500000000005
2021-02,GOIAS,5.0395
2021-02,MARANHAO,4.9605
2021-02,MATO GROSSO,4.82975
2021-02,MATO GROSSO DO SUL,5.04025
2021-02,MINAS GERAIS,5.03875
2021-02,PARA,5.04925
2021-02,PARAIBA,4.86975
2021-02,PARANA,4.6754999999999995
2021-02,PERNAMBUCO,4.9605
2021-02,PIAUI,5.06825
2021-02,RIO DE JANEIRO,5.3267500000000005
2021-02,RIO GRANDE DO NORTE,5.21225
2021-02,RIO GRANDE DO SUL,5.05275
2021-02,RONDONIA,5.0205
2021-02,RORAIMA,4.6892499999999995
2021-02,SANTA CATARINA,4.80725
2021-02,SAO PAULO,4.63
2021-02,SERGIPE,4.96275
2021-02,TOCANTINS,5.2485
2021-03,ACRE,6.2218
2021-03,ALAGOAS,5.5942
2021-03,AMAPA,4.7918
2021-03,AMAZONAS,5.2452
2021-03,BAHIA,5.6358
2021-03,CEARA,5.4475999999999996
2021-03,DISTRITO FEDERAL,5.607
2021-03,ESPIRITO SANTO,5.599
2021-03,GOIAS,5.738
2021-03,MARANHAO,5.2909999999999995
2021-03,MATO GROSSO,5.4574
2021-03,MATO GROSSO DO SUL,5.626399999999999
2021-03,MINAS GERAIS,5.668
2021-03,PARA,5.4992
2021-03,PARAIBA,5.1774000000000004
2021-03,PARANA,5.2532
2021-03,PERNAMBUCO,5.331799999999999
2021-03,PIAUI,5.7482
2021-03,RIO DE JANEIRO,6.0158000000000005
2021-03,RIO GRANDE DO NORTE,5.6983999999999995
2021-03,RIO GRANDE DO SUL,5.6452
2021-03,RONDONIA,5.625400000000001
2021-03,RORAIMA,5.29
2021-03,SANTA CATARINA,5.288
2021-03,SAO PAULO,5.2186
2021-03,SERGIPE,5.55
2021-03,TOCANTINS,5.779999999999999
2021-04,ACRE,6.22825
2021-04,ALAGOAS,5.64975
2021-04,AMAPA,4.8125
2021-04,AMAZONAS,5.4559999999999995
2021-04,BAHIA,5.389
2021-04,CEARA,5.49175
2021-04,DISTRITO FEDERAL,5.6377500000000005
2021-04,ESPIRITO SANTO,5.56225
2021-04,GOIAS,5.71725
2021-04,MARANHAO,5.056
2021-04,MATO GROSSO,5.36925
2021-04,MATO GROSSO DO SUL,5.5735
2021-04,MINAS GERAIS,5.7615
2021-04,PARA,5.4725
2021-04,PARAIBA,5.242
2021-04,PARANA,5.218249999999999
2021-04,PERNAMBUCO,5.3165
2021-04,PIAUI,5.583
2021-04,RIO DE JANEIRO,6.0482499999999995
2021-04,RIO GRANDE DO NORTE,5.46325
2021-04,RIO GRANDE DO SUL,5.619
2021-04,RONDONIA,5.6215
2021-04,RORAIMA,5.352
2021-04,SANTA CATARINA,5.07175
2021-04,SAO PAULO,5.22475
2021-04,SERGIPE,5.635
2021-04,TOCANTINS,5.74125
